source,target,label,type,year,frequency,east_west,capacity,distance,edge_type
1960156,19601344,A68,bus,1960,15,west,100,0.5531210162022923,bus
1960156,19601344,A33,bus,1960,10,west,100,0.5531210162022923,bus
19601344,19601332,A68,bus,1960,15,west,100,0.4373503133513952,bus
19601344,1960581,A33,bus,1960,10,west,100,0.2415604248325286,bus
1960581,19601027,A33,bus,1960,10,west,100,0.33233346162564165,bus
19601027,19601341,A33,bus,1960,10,west,100,0.184822575583732,bus
19601341,1960438,A33,bus,1960,10,west,100,0.6062501865801824,bus
1960438,1960158,A33,bus,1960,10,west,100,0.5103634005115736,bus
1960158,1960138,A33,bus,1960,10,west,100,0.5072130902123282,bus
1960138,1960618,A33,bus,1960,10,west,100,0.5233239185916375,bus
1960618,1960551,A33,bus,1960,10,west,100,0.31079549020214625,bus
1960551,1960881,A33,bus,1960,10,west,100,0.4995168102628802,bus
1960881,1960549,A33,bus,1960,10,west,100,0.4244823083751887,bus
19601050,19601329,A34,bus,1960,30,west,100,1.0456431478484918,bus
19601329,19601355,A34,bus,1960,30,west,100,1.1335044169141881,bus
19601355,1960693,AS1,bus,1960,15,west,100,0.8104281148603366,bus
19601396,19602,A34,bus,1960,30,west,100,0.7930036528433895,bus
19601396,19602,A35,bus,1960,30,west,100,0.7930036528433895,bus
19602,19601357,A34,bus,1960,30,west,100,1.0861933761904574,bus
19602,19601357,A35,bus,1960,30,west,100,1.0861933761904574,bus
19601357,19601391,A34,bus,1960,30,west,100,0.7530003280149042,bus
19601357,1960365,A35,bus,1960,30,west,100,2.912436618685098,bus
19601391,1960802,A34,bus,1960,30,west,100,1.232948295385412,bus
19601391,1960802,A35,bus,1960,30,west,100,1.232948295385412,bus
19601391,1960365,A35,bus,1960,30,west,100,2.2028425109549867,bus
1960802,1960364,A34,bus,1960,30,west,100,1.2662833865497973,bus
1960802,1960364,A35,bus,1960,30,west,100,1.2662833865497973,bus
1960364,1960411,A34,bus,1960,30,west,100,0.41247719282690126,bus
1960364,1960411,A35,bus,1960,30,west,100,0.41247719282690126,bus
1960411,1960607,A34,bus,1960,30,west,100,1.6726812865396976,bus
1960411,1960607,A35,bus,1960,30,west,100,1.6726812865396976,bus
1960607,196020,A34,bus,1960,30,west,100,2.440518646631323,bus
1960607,196020,A35,bus,1960,30,west,100,2.440518646631323,bus
196020,19601017,A34,bus,1960,30,west,100,1.0925521800530613,bus
196020,1960604,A35,bus,1960,30,west,100,0.4851615351629878,bus
19601017,1960424,A34,bus,1960,30,west,100,1.7166665122678038,bus
1960370,19601330,A35,bus,1960,30,west,100,0.49205116406552635,bus
19601330,19601322,A63,bus,1960,30,west,100,0.39151626842341036,bus
19601330,1960106,A63,bus,1960,30,west,100,0.6464443621440048,bus
1960604,1960506,A35,bus,1960,30,west,100,1.081853943054641,bus
19601228,1960193,A38,bus,1960,20,east,100,2.903936115620026,bus
1960193,1960284,A38,bus,1960,20,east,100,0.90615577155815,bus
1960284,1960532,A38,bus,1960,20,east,100,1.1186769346263943,bus
1960532,1960951,A38,bus,1960,20,east,100,1.1778272381506771,bus
1960951,1960363,AD/36,bus,1960,7,east,100,0.5089108079178206,bus
1960951,1960983,AZ,bus,1960,60,east,100,2.8836298082092595,bus
19601241,19601240,A39,bus,1960,18,east,100,1.327717421863804,bus
19601240,1960308,A39,bus,1960,18,east,100,1.0850017908361271,bus
1960308,1960593,A39,bus,1960,18,east,100,1.244056656471532,bus
1960593,1960492,A39,bus,1960,18,east,100,0.5129988937498797,bus
1960211,1960902,A4,bus,1960,10,west,100,1.519178530598464,bus
1960902,1960742,A4,bus,1960,10,west,100,0.7047837384088228,bus
1960268,1960542,A4,bus,1960,10,west,100,0.7492911998746287,bus
1960268,1960542,A48,bus,1960,5,west,100,0.7492911998746287,bus
1960542,1960385,A48,bus,1960,5,west,100,0.9357179415791388,bus
1960350,19601152,A4,bus,1960,10,west,100,2.1331245693292606,bus
19601152,1960882,A4,bus,1960,10,west,100,0.6315662497579481,bus
1960882,1960322,A4,bus,1960,10,west,100,0.48071279529490224,bus
1960217,196017,A42,bus,1960,12,east,100,1.179263509648905,bus
196017,1960677,A42,bus,1960,12,east,100,0.3563315096905948,bus
1960677,1960562,A42,bus,1960,12,east,100,2.8978532020853067,bus
1960562,1960357,A42,bus,1960,12,east,100,1.3234838721986835,bus
1960357,1960183,A42,bus,1960,12,east,100,1.4252961932772001,bus
1960183,1960464,A42,bus,1960,12,east,100,2.7144516850705824,bus
1960464,196041,A42,bus,1960,12,east,100,1.5163716716987328,bus
1960464,1960912,A55,bus,1960,15,east,100,1.2323717058906156,bus
1960464,19601248,A55,bus,1960,15,east,100,1.1444489348509483,bus
196041,1960814,A42,bus,1960,12,east,100,0.6075777463768793,bus
196041,1960862,A45,bus,1960,15,east,100,1.2805598484682286,bus
196041,1960645,A45,bus,1960,15,east,100,0.48418850450292467,bus
196062,196024,O37,bus,1960,0,east,100,1.7226511820090793,bus
196062,1960267,O41,bus,1960,10,east,100,4.627255183673344,bus
196062,1960734,A43,bus,1960,20,east,100,1.5903003997720695,bus
1960734,1960358,A43,bus,1960,20,east,100,2.977282482955112,bus
1960358,1960948,A43,bus,1960,20,east,100,1.5224770192202919,bus
1960948,19601004,A43,bus,1960,20,east,100,0.5515151465787871,bus
19601004,196016,A8,bus,1960,7,east,100,2.337259460259733,bus
19601004,19601163,A8,bus,1960,7,east,100,0.5374593757169177,bus
19601004,19601163,A43,bus,1960,20,east,100,0.5374593757169177,bus
19601004,1960947,O37,bus,1960,0,east,100,2.5146564993961733,bus
19601004,1960130,O37,bus,1960,0,east,100,1.3171229080198483,bus
1960428,1960400,A44,bus,1960,15,east,100,2.1925385544660867,bus
1960400,196040,A44,bus,1960,15,east,100,0.6794973364687092,bus
1960400,196040,A44E,bus,1960,10,east,100,0.6794973364687092,bus
196040,1960957,A44,bus,1960,15,east,100,1.5223945930569527,bus
196040,1960957,A44E,bus,1960,10,east,100,1.5223945930569527,bus
19601282,1960451,A45,bus,1960,15,east,100,0.574953778943601,bus
19601282,1960451,A55,bus,1960,15,east,100,0.574953778943601,bus
1960451,1960281,A45,bus,1960,15,east,100,0.9488315858174049,bus
1960451,1960281,A55,bus,1960,15,east,100,0.9488315858174049,bus
1960281,1960467,A45,bus,1960,15,east,100,1.317057491832452,bus
1960281,1960970,A55,bus,1960,15,east,100,2.040718111232357,bus
1960467,1960824,A45,bus,1960,15,east,100,0.8988117085181637,bus
1960824,1960620,A7,bus,1960,17,east,100,1.2005904454149996,bus
1960824,19601199,A7,bus,1960,17,east,100,1.2410017812809464,bus
1960824,1960822,A45,bus,1960,15,east,100,0.477598432512224,bus
1960824,1960822,A55,bus,1960,15,east,100,0.477598432512224,bus
1960824,1960970,A55,bus,1960,15,east,100,0.881439282321505,bus
1960822,1960862,A45,bus,1960,15,east,100,1.209824148977729,bus
1960822,1960912,A55,bus,1960,15,east,100,0.8277021822002321,bus
1960645,1960439,A45,bus,1960,15,east,100,0.34842070002919323,bus
1960439,1960845,A45,bus,1960,15,east,100,1.477144424883245,bus
1960439,1960911,A56,bus,1960,15,east,100,1.280366011172122,bus
1960439,1960859,A56,bus,1960,15,east,100,1.4242000269125892,bus
1960845,1960577,A45,bus,1960,15,east,100,0.9289027662885916,bus
1960577,19601249,A45,bus,1960,15,east,100,1.099022957934119,bus
1960577,1960309,A46,bus,1960,15,east,100,1.3274067378809131,bus
1960577,1960317,A46,bus,1960,15,east,100,0.8148107204144827,bus
19606,19601072,A46,bus,1960,15,east,100,0.6499538420504729,bus
19601072,1960307,A46,bus,1960,15,east,100,1.3131877298192445,bus
1960307,19601091,A46,bus,1960,15,east,100,1.9564061412171183,bus
19601091,1960708,A46,bus,1960,15,east,100,1.5734643076989436,bus
1960708,1960309,A46,bus,1960,15,east,100,1.091667922544577,bus
1960317,1960707,A46,bus,1960,15,east,100,2.0285167170936638,bus
1960707,1960676,AL,bus,1960,45,east,100,3.7678950620734306,bus
1960150,19601083,A47,bus,1960,20,east,100,0.8343031131619709,bus
19601083,1960535,A47,bus,1960,20,east,100,1.3449710562230293,bus
1960535,196080,A47,bus,1960,20,east,100,1.1708954199342725,bus
196080,1960946,A47,bus,1960,20,east,100,0.9144819503147936,bus
1960946,1960283,A47,bus,1960,20,east,100,0.9275689235708033,bus
1960283,19601141,A47,bus,1960,20,east,100,0.9925224959351843,bus
19601141,1960968,A47,bus,1960,20,east,100,1.7617944562339671,bus
1960272,1960481,A48,bus,1960,5,west,100,1.7213772148182507,bus
1960385,19601154,A48,bus,1960,5,west,100,0.40555114946955423,bus
19601154,19601371,A48,bus,1960,5,west,100,0.624961540952728,bus
19601371,1960713,A48,bus,1960,5,west,100,0.6838850413567392,bus
1960567,1960920,A49,bus,1960,20,east,100,1.6843455739994877,bus
1960567,19601201,A49,bus,1960,20,east,100,1.048640644795077,bus
1960920,1960413,A49,bus,1960,20,east,100,0.3858167741193911,bus
1960413,19601201,A49,bus,1960,20,east,100,0.7748346535652142,bus
1960154,19601065,A63,bus,1960,30,west,100,0.543304441019498,bus
1960154,1960486,A5,bus,1960,10,west,100,1.1116376858397656,bus
1960486,19601065,A63,bus,1960,30,west,100,0.5689002261731051,bus
1960486,19601386,A63,bus,1960,30,west,100,0.602101529276328,bus
1960486,1960313,A5,bus,1960,10,west,100,1.0206362147621624,bus
1960313,1960844,A63,bus,1960,30,west,100,0.45125695223199824,bus
1960313,19601322,A63,bus,1960,30,west,100,0.28859613608406,bus
1960313,19601387,A5,bus,1960,10,west,100,0.4696864719988999,bus
19601387,19601298,A5,bus,1960,10,west,100,0.7023545392385976,bus
19601298,19601073,A5,bus,1960,10,west,100,1.030387584759361,bus
19601073,19601225,A5,bus,1960,10,west,100,1.0213425894353825,bus
1960328,1960323,A50,bus,1960,10,west,100,0.24197894149302077,bus
1960323,1960248,A50,bus,1960,10,west,100,0.3265526187830451,bus
1960595,1960936,A50,bus,1960,10,west,100,0.3300727060038562,bus
1960936,1960314,A50,bus,1960,10,west,100,0.13188228691388595,bus
1960314,1960296,A50,bus,1960,10,west,100,0.3887279037149589,bus
1960296,19601384,A50,bus,1960,10,west,100,0.3452287233113053,bus
19601384,1960755,A50,bus,1960,10,west,100,0.34292491209862586,bus
1960755,1960856,A50,bus,1960,10,west,100,0.4787821429966474,bus
1960589,1960245,A51,bus,1960,30,west,100,0.3891970144703158,bus
1960245,1960610,A51,bus,1960,30,west,100,0.20244922136127566,bus
1960610,19601321,A51,bus,1960,30,west,100,0.23670321006210038,bus
19601321,1960606,A51,bus,1960,30,west,100,0.26348510948568876,bus
196023,1960425,A52,bus,1960,30,west,100,0.7212646327821409,bus
1960425,1960110,A52,bus,1960,30,west,100,0.6294678545444328,bus
1960110,1960672,A52,bus,1960,30,west,100,1.3217094682349435,bus
1960672,196061,A52,bus,1960,30,west,100,0.8370090720674314,bus
196061,1960222,A52,bus,1960,30,west,100,1.2927673749086963,bus
1960222,1960221,A52,bus,1960,30,west,100,0.488708970706046,bus
19601145,1960933,A52,bus,1960,30,west,100,0.8736994284918375,bus
1960933,1960279,A52,bus,1960,30,west,100,0.7884892886396119,bus
1960279,19601274,A52,bus,1960,30,west,100,0.5560520812140751,bus
19601274,1960639,A52,bus,1960,30,west,100,1.2000244294065305,bus
1960639,1960337,A52,bus,1960,30,west,100,0.7715985372219777,bus
1960337,1960552,A52,bus,1960,30,west,100,0.8212147172715957,bus
1960552,1960744,A52,bus,1960,30,west,100,0.6489835600557238,bus
1960614,19601107,A53,bus,1960,30,west,100,0.40829941520950563,bus
19601107,1960444,A53,bus,1960,30,west,100,0.3372366195633622,bus
1960444,19601379,A53,bus,1960,30,west,100,0.5886277485692726,bus
19601379,19601334,A53,bus,1960,30,west,100,0.3085060797049068,bus
19601030,1960586,A53,bus,1960,30,west,100,0.471970536733339,bus
1960586,1960525,A53,bus,1960,30,west,100,0.33016069277227267,bus
1960812,19601,A53,bus,1960,30,west,100,0.42736428975493634,bus
19601,1960692,A53,bus,1960,30,west,100,0.46348243600609856,bus
1960692,19601133,A53,bus,1960,30,west,100,0.19510928974047292,bus
19601248,1960409,A55,bus,1960,15,east,100,1.0344920632823553,bus
1960409,19601246,A55,bus,1960,15,east,100,0.8410307106286378,bus
19601245,1960911,A56,bus,1960,15,east,100,1.0706380919787553,bus
1960859,19601261,A56,bus,1960,15,east,100,0.6403910840167885,bus
1960588,1960630,A57,bus,1960,7,east,100,1.948172521037713,bus
1960630,1960945,A57,bus,1960,7,east,100,0.7181947074115824,bus
1960630,1960945,A9,bus,1960,10,east,100,0.7181947074115824,bus
1960630,1960945,O30,bus,1960,20,east,100,0.7181947074115824,bus
1960630,1960619,A9,bus,1960,10,east,100,1.7277649021952781,bus
1960630,1960402,O30,bus,1960,20,east,100,1.5150397725503466,bus
1960630,1960658,O40,bus,1960,10,east,100,0.95615699059752,bus
1960630,1960930,O40,bus,1960,10,east,100,1.340702908893333,bus
1960945,1960732,A57,bus,1960,7,east,100,0.9131411661245229,bus
1960945,1960732,A9,bus,1960,10,east,100,0.9131411661245229,bus
1960945,1960584,O30,bus,1960,20,east,100,0.30720558649396734,bus
1960732,1960114,A57,bus,1960,7,east,100,0.9883114645568328,bus
1960732,1960114,A9,bus,1960,10,east,100,0.9883114645568328,bus
1960114,19609,A57,bus,1960,7,east,100,0.4228931197530708,bus
1960114,1960238,A9,bus,1960,10,east,100,1.16769594124697,bus
19609,1960924,A57,bus,1960,7,east,100,0.5890104363073523,bus
1960924,1960794,O40,bus,1960,10,east,100,0.5657899963183657,bus
1960336,1960981,A6,bus,1960,60,west,100,0.8755454523307075,bus
1960981,1960772,A6,bus,1960,60,west,100,1.168618596203645,bus
1960772,1960997,A6,bus,1960,60,west,100,0.8905388943354214,bus
1960997,1960379,A6,bus,1960,60,west,100,0.33889309332534323,bus
1960928,19601234,A60,bus,1960,10,west,100,0.6081758850328858,bus
19601234,19601309,A60,bus,1960,10,west,100,0.6038302593009619,bus
19601309,1960441,A60,bus,1960,10,west,100,0.40333892272786637,bus
1960441,19601169,A60,bus,1960,10,west,100,0.7812027625674963,bus
19601169,1960202,A60,bus,1960,10,west,100,0.34977327701605393,bus
1960202,196045,A60,bus,1960,10,west,100,0.3117884519320262,bus
196045,19601333,A60,bus,1960,10,west,100,0.36219712838919554,bus
19601333,1960848,A60,bus,1960,10,west,100,0.32429658189201616,bus
1960848,1960356,A60,bus,1960,10,west,100,0.2790095430084664,bus
1960356,1960686,A60,bus,1960,10,west,100,0.6703399788042701,bus
19601317,19601189,A61,bus,1960,10,west,100,0.3740945419765317,bus
19601189,1960994,A61,bus,1960,10,west,100,0.6025086435089708,bus
1960994,19601174,A61,bus,1960,10,west,100,0.5496329384052929,bus
19601174,1960511,A61,bus,1960,10,west,100,0.683377392523506,bus
19601174,196059,A62,bus,1960,10,west,100,0.6778142920860022,bus
19601174,1960564,A62,bus,1960,10,west,100,1.4574186025404534,bus
19601174,19601324,A64,bus,1960,10,west,100,0.5061938268363925,bus
1960511,19601025,A61,bus,1960,10,west,100,0.4726941321550843,bus
19601025,19601119,A61,bus,1960,10,west,100,0.856793658072455,bus
19601375,1960304,A61,bus,1960,10,west,100,0.4025075299349367,bus
1960116,196069,A71,bus,1960,15,west,100,0.5842720440984932,bus
1960116,1960877,A71,bus,1960,15,west,100,0.20370238105212357,bus
19601338,1960362,A61,bus,1960,10,west,100,0.8125895364478314,bus
19601291,19601327,A62,bus,1960,10,west,100,0.7122168736626876,bus
19601327,1960463,A62,bus,1960,10,west,100,0.911487301023862,bus
1960463,196059,A62,bus,1960,10,west,100,1.3910197232659467,bus
1960564,1960974,A62,bus,1960,10,west,100,1.1203371969579417,bus
1960874,1960844,A63,bus,1960,30,west,100,0.5941549585503584,bus
1960106,1960749,A63,bus,1960,30,west,100,0.31689446009299443,bus
19601386,1960275,A63,bus,1960,30,west,100,0.4196540826809925,bus
1960275,1960667,A63,bus,1960,30,west,100,0.34506656039577405,bus
1960667,19601088,A63,bus,1960,30,west,100,0.5327951056891922,bus
19601088,19601029,A63,bus,1960,30,west,100,1.9988448159530599,bus
19601324,1960838,A64,bus,1960,10,west,100,0.3627795175877533,bus
1960838,1960979,A64,bus,1960,10,west,100,0.5666259987278395,bus
1960979,19601112,A64,bus,1960,10,west,100,0.326508743566892,bus
19601112,19601033,A64,bus,1960,10,west,100,0.44435975760046814,bus
19601176,19601144,A64,bus,1960,10,west,100,0.2558051624182559,bus
19601144,1960760,A64,bus,1960,10,west,100,0.5564964113427397,bus
1960760,1960367,A64,bus,1960,10,west,100,0.238189954979488,bus
1960367,1960660,A64,bus,1960,10,west,100,0.21723426984330496,bus
1960660,1960405,A64,bus,1960,10,west,100,0.18865016753161326,bus
1960405,1960361,A64,bus,1960,10,west,100,0.48416603867821706,bus
1960361,19601339,A64,bus,1960,10,west,100,0.6698066710366936,bus
19601339,196099,A64,bus,1960,10,west,100,0.009892070268579568,bus
1960384,1960622,A65,bus,1960,15,west,100,0.9422211204818106,bus
1960643,19601000,A65,bus,1960,15,west,100,0.5083204713726709,bus
1960165,1960627,A65,bus,1960,15,west,100,0.27613789263014415,bus
1960735,1960897,A65,bus,1960,15,west,100,1.273320158867068,bus
1960148,196095,A65,bus,1960,15,west,100,2.3421567632415914,bus
196095,1960160,A65,bus,1960,15,west,100,0.7173089880994871,bus
1960160,19601182,A65,bus,1960,15,west,100,0.8167983668145968,bus
19601182,1960326,A65,bus,1960,15,west,100,0.7620990439642296,bus
19601262,1960410,A66,bus,1960,10,west,100,0.9236637659736252,bus
1960107,19601326,A66,bus,1960,10,west,100,0.5397634754354923,bus
19601326,19601148,A66,bus,1960,10,west,100,0.23084494450931958,bus
19601148,1960837,A66,bus,1960,10,west,100,0.5751995789548394,bus
1960837,19601082,A66,bus,1960,10,west,100,0.3254081783427546,bus
1960529,1960747,A67,bus,1960,10,west,100,0.8644235717664255,bus
1960747,1960799,A67,bus,1960,10,west,100,0.4118768882243579,bus
1960799,19601172,A67,bus,1960,10,west,100,0.4010744983674753,bus
19601172,1960601,A67,bus,1960,10,west,100,0.3654259178838906,bus
1960601,1960497,A67,bus,1960,10,west,100,0.6186140544273919,bus
1960497,1960470,A67,bus,1960,10,west,100,0.3661823456212329,bus
1960470,1960914,A67,bus,1960,10,west,100,0.27947470383783235,bus
1960914,1960353,A67,bus,1960,10,west,100,0.5581595521546807,bus
1960353,1960301,A67,bus,1960,10,west,100,0.3684548064156801,bus
1960301,1960476,A67,bus,1960,10,west,100,0.7426568595554122,bus
1960476,1960152,A67,bus,1960,10,west,100,0.6366815056760362,bus
1960152,1960257,A67,bus,1960,10,west,100,0.7169961646453753,bus
1960257,1960768,A67,bus,1960,10,west,100,0.3639773807946241,bus
1960768,196039,A67,bus,1960,10,west,100,0.7634369311716632,bus
196039,19601165,A67,bus,1960,10,west,100,0.4554158681283884,bus
19601215,19601130,A68,bus,1960,15,west,100,0.4791231209322916,bus
19601130,19601156,A68,bus,1960,15,west,100,0.1787811442178915,bus
19601156,1960849,A68,bus,1960,15,west,100,0.13991257200783036,bus
1960849,196055,A68,bus,1960,15,west,100,0.5286809109958605,bus
1960544,1960664,A68,bus,1960,15,west,100,0.5089851663628352,bus
19601332,19601340,A68,bus,1960,15,west,100,0.6489679218840847,bus
19601340,1960750,A68,bus,1960,15,west,100,0.637933233584196,bus
1960750,1960397,A68,bus,1960,15,west,100,0.20830005085598313,bus
1960653,1960187,A69,bus,1960,20,west,100,0.4479768541240922,bus
1960594,1960203,A69,bus,1960,20,west,100,0.47959713266632764,bus
1960378,1960293,A7,bus,1960,17,east,100,2.197223007459666,bus
1960378,1960377,AN,bus,1960,20,east,100,1.0692270430172188,bus
1960293,1960990,A7,bus,1960,17,east,100,2.217773601340685,bus
1960990,1960186,A7,bus,1960,17,east,100,0.7242343330399199,bus
1960186,1960592,A7,bus,1960,17,east,100,3.69534722629045,bus
1960592,1960779,A7,bus,1960,17,east,100,1.0114248142195266,bus
1960779,1960807,A7,bus,1960,17,east,100,0.9666617251769597,bus
1960807,1960620,A7,bus,1960,17,east,100,0.44592713223548663,bus
1960169,19601374,A70,bus,1960,10,west,100,1.1456063734053201,bus
19601374,196068,A70,bus,1960,10,west,100,0.4438878873584532,bus
19601374,1960865,A71,bus,1960,15,west,100,0.34372726458977776,bus
19601374,196069,A71,bus,1960,15,west,100,0.43999037672923974,bus
196068,1960214,A70,bus,1960,10,west,100,0.42686591038184607,bus
1960214,19601272,A70,bus,1960,10,west,100,0.2980424189165019,bus
19601272,1960164,A70,bus,1960,10,west,100,0.4577007221066457,bus
196038,19601380,A70,bus,1960,10,west,100,1.0967178648946705,bus
19601380,19601150,A70,bus,1960,10,west,100,0.711280284550131,bus
